"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @muscatphoto: I was just scrolling my Twitter wall and I found that people Made up their mind to make Shree @RahulGandhi next PM of Indi…",FALSE,0,NA,2020-06-01 12:33:10,FALSE,NA,"1267434010835161089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JasperEKJ",2,TRUE,FALSE,NA,NA
"2","I was just scrolling my Twitter wall and I found that people Made up their mind to make Shree @RahulGandhi next PM… https://t.co/dWCQIYJQCE",FALSE,0,NA,2020-06-01 12:33:10,TRUE,NA,"1267434008616501248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajanbhamba",0,FALSE,FALSE,NA,NA
"3","#<U+092A><U+0926><U+094B><U+0928><U+094D><U+0928><U+0924><U+093F>_<U+0905><U+0928><U+0941><U+092A><U+093E><U+0924>_<U+0928><U+0939><U+0940><U+0902>_<U+092C><U+0926><U+0932><U+0947><U+0902>Hono.
@ashokgehlot51
@RahulGandhi
@SachinPilot
It is necessary to promote 'brain gain '… https://t.co/rnwcNAFDul",FALSE,0,NA,2020-06-01 12:33:06,TRUE,NA,"1267433991675789312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jyotilalit2",0,FALSE,FALSE,NA,NA
"4","RT @Bharatl32994982: Ophthalmic assistant promotion     @ashokgehlot51 @RaghusharmaINC  @priyankagandhi   @RahulGandhi",FALSE,0,NA,2020-06-01 12:33:05,FALSE,NA,"1267433990107148288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodku62740058",4,TRUE,FALSE,NA,NA
"5","RT @INC_Rituparna: Narendra Modi 57.8 M followers
Rahul Gandhi 14.4 M followers

First task of congress suppoters is to beat this. 

BoTs<U+0001F47E>…",FALSE,0,NA,2020-06-01 12:33:05,FALSE,NA,"1267433990098583552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shifini1",4,TRUE,FALSE,NA,NA
"6","RT @SukharamP: I request Rajasthan Goverment... Should be regulation for panchayat assistant... 
#<U+092A><U+0902><U+091A><U+093E><U+092F><U+0924>_<U+0938><U+0939><U+093E><U+092F><U+0915>_<U+0915><U+094B>_<U+0928><U+093F><U+092F><U+092E><U+093F><U+0924>_<U+0915><U+0930><U+094B>
@ashokgehlot51…",FALSE,0,NA,2020-06-01 12:33:00,FALSE,NA,"1267433969814913025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sunilku77507977",5,TRUE,FALSE,NA,NA
"7","RT @shenaz_irani: @HarrisD63432503 @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisckurian @scrapra…",FALSE,0,NA,2020-06-01 12:32:58,FALSE,NA,"1267433958930812928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",5,TRUE,FALSE,NA,NA
"8","RT @HarrisD63432503: @shenaz_irani @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisckurian @scrapra…",FALSE,0,NA,2020-06-01 12:32:48,FALSE,NA,"1267433918724280323",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",2,TRUE,FALSE,NA,NA
"9","RT @rakeshgilla: #<U+090F><U+0915>_<U+0939><U+0940>_<U+092E><U+093E><U+0901><U+0917>_cbi we want justice
Public wants fare investigation 
@RajCMO
@ChuruPolice
@zeerajasthan_
@1stIndiaNews
@indiat…",FALSE,0,NA,2020-06-01 12:32:48,FALSE,NA,"1267433918120124416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobinGodara5",35,TRUE,FALSE,NA,NA
"10","@himantabiswa @narendramodi @RahulGandhi Dear @himantabiswa ,  World knows that you are a man of equivocal skills.… https://t.co/rLAnwXH6JR",FALSE,0,"himantabiswa",2020-06-01 12:32:47,TRUE,"1267356778125115394","1267433913166659585","131188226","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Krishna70923140",0,FALSE,FALSE,NA,NA
"11","RT @GilaniTufail: I was just scrolling my Twitter wall and I found that people Made up their mind to make Shree @RahulGandhi next PM of Ind…",FALSE,0,NA,2020-06-01 12:32:41,FALSE,NA,"1267433888759951360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JasperEKJ",12,TRUE,FALSE,NA,NA
"12","RT @sudheerjohn1: @shenaz_irani @HarrisD63432503 @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:32:40,FALSE,NA,"1267433884364476416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",1,TRUE,FALSE,NA,NA
"13","RT @GilaniTufail: I was just scrolling my Twitter wall and I found that people Made up their mind to make Shree @RahulGandhi next PM of Ind…",FALSE,0,NA,2020-06-01 12:32:33,FALSE,NA,"1267433855251873797",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhrubojyotiRroy",12,TRUE,FALSE,NA,NA
"14","RT @GilaniTufail: I was just scrolling my Twitter wall and I found that people Made up their mind to make Shree @RahulGandhi next PM of Ind…",FALSE,0,NA,2020-06-01 12:32:32,FALSE,NA,"1267433849199497216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajanbhamba",12,TRUE,FALSE,NA,NA
"15","RT @rakeshgilla: #<U+090F><U+0915>_<U+0939><U+0940>_<U+092E><U+093E><U+0901><U+0917>_cbi #<U+090F><U+0915>_<U+0939><U+0940>_<U+092E><U+093E><U+0901><U+0917>_cbi
We want justice
@RajCMO
@ChuruPolice
@zeerajasthan_
@1stIndiaNews
@indiatvnews @ZeeNews 
@…",FALSE,0,NA,2020-06-01 12:32:31,FALSE,NA,"1267433847588880387",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VikasBis2929",16,TRUE,FALSE,NA,NA
"16","RT @HarrisD63432503: @sudheerjohn1 @shenaz_irani @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:32:29,FALSE,NA,"1267433840085254153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",2,TRUE,FALSE,NA,NA
"17","@pratibhaiyc1 @RahulGandhi @IYC @srinivasiyc @INCIndia @priyankagandhi Happy birthday",FALSE,0,"pratibhaiyc1",2020-06-01 12:32:29,FALSE,"1146399506927255552","1267433838726328328","2697263329","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HiralalKarwa",0,FALSE,FALSE,NA,NA
"18","RT @dennisckurian: @youngroy25 @shenaz_irani @HarrisD63432503 @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kuk…",FALSE,0,NA,2020-06-01 12:32:25,FALSE,NA,"1267433822599237632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",1,TRUE,FALSE,NA,NA
"19","RT @dhaval8456: @GauravPandhi Hey @GauravPandhi Remember how fearing defeat, your owner @RahulGandhi ran away from amethi before 2019 elect…",FALSE,0,NA,2020-06-01 12:32:24,FALSE,NA,"1267433818350182402",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","viveksinghk",28,TRUE,FALSE,NA,NA
"20","RT @shenaz_irani: @HarrisD63432503 @sudheerjohn1 @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:32:21,FALSE,NA,"1267433806241370114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",2,TRUE,FALSE,NA,NA
"21","@rachana215 @RahulGandhi Communal is a good concept, but communal on religious basis is a virus. 
Communism leads t… https://t.co/P6QAZcoWC3",FALSE,0,"rachana215",2020-06-01 12:32:21,TRUE,"1267432837525000193","1267433804311851008","2158528387","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prashik_s",0,FALSE,FALSE,NA,NA
"22","RT @DentistAll: Dentist at every PHC.. @WHO @PMOIndia @ashokgehlot51 @SachinPilot @RahulGandhi @INCIndia @narendramodi @aajtak @ZeeNews @Ne…",FALSE,0,NA,2020-06-01 12:32:20,FALSE,NA,"1267433799157235713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sumitra76412617",35,TRUE,FALSE,NA,NA
"23","RT @krmparentassoc1: Set up a school with Rs 100 crore and you’ll soon have Rs 1,000 crore in the bank. This despite the fact that educatio…",FALSE,0,NA,2020-06-01 12:32:19,FALSE,NA,"1267433795352965127",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SUMITBA87572586",1,TRUE,FALSE,NA,NA
"24","RT @HarrisD63432503: @sudheerjohn1 @shenaz_irani @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:32:18,FALSE,NA,"1267433792660258819",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",1,TRUE,FALSE,NA,NA
"25","RT @LatoyaFerns: @RahulGandhi warned the @NarendraModi Government about #CoronaVirus on Feb 12, the Doklam issue before that, &amp; has sought…",FALSE,0,NA,2020-06-01 12:32:17,FALSE,NA,"1267433789438844930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spider_pravesh",1,TRUE,FALSE,NA,NA
"26","RT @SURENDRA3POONIA: Honourable
@ashokgehlot51
@RahulGandhi
@SachinPilot
It is necessary to promote 'brain gain ' in education.
Principal_…",FALSE,0,NA,2020-06-01 12:32:14,FALSE,NA,"1267433774154997775",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Payal86042291",9,TRUE,FALSE,NA,NA
"27","RT @HarrisD63432503: @sudheerjohn1 @shenaz_irani @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:32:13,FALSE,NA,"1267433770896015362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",1,TRUE,FALSE,NA,NA
"28","RT @rakeshgilla: #<U+090F><U+0915>_<U+0939><U+0940>_<U+092E><U+093E><U+0901><U+0917>_cbi
We want justice
@RajCMO
@ChuruPolice
@zeerajasthan_
@1stIndiaNews
@indiatvnews @ZeeNews 
@sudhirchaudhary…",FALSE,0,NA,2020-06-01 12:32:07,FALSE,NA,"1267433748091543552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VikasBis2929",18,TRUE,FALSE,NA,NA
"29","@shenaz_irani @sudheerjohn1 @HarrisD63432503 @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special… https://t.co/ZlT9nqeoVd",FALSE,0,"shenaz_irani",2020-06-01 12:32:03,TRUE,"1266600644942667777","1267433729607294978","725271095998214144","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",0,FALSE,FALSE,NA,NA
"30","RT @shenaz_irani: @sudheerjohn1 @HarrisD63432503 @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:31:51,FALSE,NA,"1267433679795687424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",3,TRUE,FALSE,NA,NA
"31","RT @rakeshgilla: #<U+090F><U+0915>_<U+0939><U+0940>_<U+092E><U+093E><U+0901><U+0917>_cbi we want justice
Public wants fare investigation 
@RajCMO
@ChuruPolice
@zeerajasthan_
@1stIndiaNews
@indiat…",FALSE,0,NA,2020-06-01 12:31:50,FALSE,NA,"1267433672787087361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohit_shou",35,TRUE,FALSE,NA,NA
"32","RT @sudheerjohn1: @HarrisD63432503 @shenaz_irani @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:31:49,FALSE,NA,"1267433669158936576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",1,TRUE,FALSE,NA,NA
"33","RT @HariSin26192277: #<U+092A><U+0926><U+094B><U+0928><U+094D><U+0928><U+0924><U+093F>_<U+0905><U+0928><U+0941><U+092A><U+093E><U+0924>_<U+0928><U+0939><U+0940><U+0902>_<U+092C><U+0926><U+0932><U+0947><U+0902>Hono.
@ashokgehlot51
@RahulGandhi
@SachinPilot
It is necessary to promote 'brain gain ' in…",FALSE,0,NA,2020-06-01 12:31:47,FALSE,NA,"1267433660170604544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnitaLamba14",5,TRUE,FALSE,NA,NA
"34","RT @GilaniTufail: I was just scrolling my Twitter wall and I found that people Made up their mind to make Shree @RahulGandhi next PM of Ind…",FALSE,0,NA,2020-06-01 12:31:40,FALSE,NA,"1267433632819544064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashkarmaliackal",12,TRUE,FALSE,NA,NA
"35","RT @imithunpaul: Who, you want to see as a PM in 2024?

@narendramodi : then like

@RahulGandhi : then Re-Tweet

Any other : Make comment…",FALSE,0,NA,2020-06-01 12:31:38,FALSE,NA,"1267433626309967875",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rahul54483474",8,TRUE,FALSE,NA,NA
"36","RT @Prakash12Joshi: Gandhi family for playing dirty poster politics in Amethi. 
@smritiirani  @amitmalviya
@News18India @Punitspeaks
@priya…",FALSE,0,NA,2020-06-01 12:31:38,FALSE,NA,"1267433624959201280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sadashiva_ra",1,TRUE,FALSE,NA,NA
"37","RT @Bharatl32994982: Ophthalmic assistant promotion     @ashokgehlot51 @RaghusharmaINC  @priyankagandhi   @RahulGandhi",FALSE,0,NA,2020-06-01 12:31:38,FALSE,NA,"1267433622698553346",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uma56510165",4,TRUE,FALSE,NA,NA
"38","I was just scrolling my Twitter wall and I found that people Made up their mind to make Shree @RahulGandhi next PM… https://t.co/bCML5ew5k6",FALSE,2,NA,2020-06-01 12:31:35,TRUE,NA,"1267433613475356672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muscatphoto",2,FALSE,FALSE,NA,NA
"39","@HarrisD63432503 @shenaz_irani @sudheerjohn1 @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special… https://t.co/UOH9uUdlOi",FALSE,0,"HarrisD63432503",2020-06-01 12:31:34,TRUE,"1266600981564964864","1267433607272058880","1129212526783270915","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",0,FALSE,FALSE,NA,NA
"40","RT @anjilikkan: Narendra Modi 57.8 M followers
Rahul Gandhi 14.4 M followers

First task of congress suppoters is to beat this. 

BoTs<U+0001F47E> v I…",FALSE,0,NA,2020-06-01 12:31:30,FALSE,NA,"1267433589458821121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashkarmaliackal",375,TRUE,FALSE,NA,NA
"41","RT @himantabiswa: To defame @narendramodi , some people can go to any extent. @RahulGandhi is a shining example",FALSE,0,NA,2020-06-01 12:31:18,FALSE,NA,"1267433540502814720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MPD47166745",370,TRUE,FALSE,NA,NA
"42","RT @HarrisD63432503: @shenaz_irani @sudheerjohn1 @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:31:16,FALSE,NA,"1267433532646883328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",2,TRUE,FALSE,NA,NA
"43","If #StepDownModi , who will take up the nation?

Please don't tell me @RahulGandhi or @ArvindKejriwal .

We need a new leader.",FALSE,0,NA,2020-06-01 12:31:13,FALSE,NA,"1267433521355898880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngineerDilSe",0,FALSE,FALSE,NA,NA
"44","@rozi_roti @htTweets @PiyushGoyal @RailMinIndia @StrandedWorkers @_YogendraYadav @SitaramYechury @RahulGandhi… https://t.co/y4EYZUoeuf",FALSE,0,"rozi_roti",2020-06-01 12:31:12,TRUE,"1267433061668413440","1267433515127205888","1004887885","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","anand_bala",0,FALSE,FALSE,NA,NA
"45","RT @iMac_too: Who's funding him, Pappu ji @RahulGandhi?",FALSE,0,NA,2020-06-01 12:31:11,FALSE,NA,"1267433510467366912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bhagat_ruchi",106,TRUE,FALSE,NA,NA
"46","RT @SURENDRA3POONIA: Honourable
@ashokgehlot51
@RahulGandhi
@SachinPilot
It is necessary to promote 'brain gain ' in education.
Principal_…",FALSE,0,NA,2020-06-01 12:31:07,FALSE,NA,"1267433493346336768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NARENDR99760696",9,TRUE,FALSE,NA,NA
"47","RT @6591fd8b2f8446f: @Payal86042291 @PradeepSihag17 @News18Rajasthan @GovindDotasra @ashokgehlot51 @RajCMO Honourable
@ashokgehlot51
@Rahul…",FALSE,0,NA,2020-06-01 12:31:02,FALSE,NA,"1267433471531724800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Payal86042291",1,TRUE,FALSE,NA,NA
"48","RT @DentistAll: Dentist at every PHC.. @WHO @PMOIndia @ashokgehlot51 @SachinPilot @RahulGandhi @INCIndia @narendramodi @aajtak @ZeeNews @Ne…",FALSE,0,NA,2020-06-01 12:30:56,FALSE,NA,"1267433449746575361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrsushilJhajha1",35,TRUE,FALSE,NA,NA
"49","@maulinshah9 @The_ManishSood @smritiirani @arjunmodhwadia @RahulGandhi @SandhyaPanchal_ @shaktisinhgohil @devalp… https://t.co/MlJQgXHvyV",FALSE,0,"maulinshah9",2020-06-01 12:30:55,TRUE,"1267407791460843521","1267433443207647239","365398076","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YasminZafar123",0,FALSE,FALSE,NA,NA
"50","RT @6591fd8b2f8446f: @RajasthanResa @PRAHLAD72118875 @ashokgehlot51 @GovindDotasra @DIPRRajasthan @rajeduofficial Hono.
@ashokgehlot51
@Rah…",FALSE,0,NA,2020-06-01 12:30:44,FALSE,NA,"1267433397607161858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Payal86042291",3,TRUE,FALSE,NA,NA
"51","RT @anjilikkan: Narendra Modi 57.8 M followers
Rahul Gandhi 14.4 M followers

First task of congress suppoters is to beat this. 

BoTs<U+0001F47E> v I…",FALSE,0,NA,2020-06-01 12:30:43,FALSE,NA,"1267433392032931840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anilgupta6633",375,TRUE,FALSE,NA,NA
"52","RT @imithunpaul: Who, you want to see as a PM in 2024?

@narendramodi : then like

@RahulGandhi : then Re-Tweet

Any other : Make comment…",FALSE,0,NA,2020-06-01 12:30:40,FALSE,NA,"1267433380028788747",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShubhamKoche7",8,TRUE,FALSE,NA,NA
"53","@INCMaharashtra @RahulGandhi  ko bolo Vishweshvaraiya bol ke dikhaye. As a party you will deny but reality is India… https://t.co/NO9jt9RBTi",FALSE,0,"INCMaharashtra",2020-06-01 12:30:38,TRUE,"1267337803140001798","1267433373338947586","1372184863","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sonu85477877",0,FALSE,FALSE,NA,NA
"54","RT @Bharatl32994982: Ophthalmic assistant promotion     @ashokgehlot51 @RaghusharmaINC  @priyankagandhi   @RahulGandhi",FALSE,0,NA,2020-06-01 12:30:34,FALSE,NA,"1267433356968505348",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bharatl32994982",4,TRUE,FALSE,NA,NA
"55","RT @HarrisD63432503: @sudheerjohn1 @shenaz_irani @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:30:33,FALSE,NA,"1267433353520779269",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",1,TRUE,FALSE,NA,NA
"56","I will make @RahulGandhi the Prime Minister of 'Republic of Wadiyan' if he can read this tweet. https://t.co/DUSc4WEaPD",FALSE,0,NA,2020-06-01 12:30:24,FALSE,NA,"1267433312274001920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneralAllahdin",0,FALSE,FALSE,NA,NA
"57","RT @tamilthimir: PMO wants to make 2 things very clear:

1) PMCARES Fund is not a Public Authority, hence you can’t file an RTI.

2) @Rahul…",FALSE,0,NA,2020-06-01 12:30:21,FALSE,NA,"1267433302845095936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiyaSen1",363,TRUE,FALSE,NA,NA
"58","RT @shenaz_irani: @HarrisD63432503 @sudheerjohn1 @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:30:16,FALSE,NA,"1267433278862249987",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",3,TRUE,FALSE,NA,NA
"59","RT @shenaz_irani: @HarrisD63432503 @sudheerjohn1 @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:30:10,FALSE,NA,"1267433255235661824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",2,TRUE,FALSE,NA,NA
"60","Ophthalmic assistant promotion     @ashokgehlot51 @RaghusharmaINC  @priyankagandhi   @RahulGandhi",FALSE,4,NA,2020-06-01 12:30:09,FALSE,NA,"1267433252853297160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bharatl32994982",4,FALSE,FALSE,NA,NA
"61","RT @HarrisD63432503: @shenaz_irani @sudheerjohn1 @RahulGandhi @priyankagandhi @asmatasleem11 @Z_P_Special @BhavikaKapoor5 @kukk44 @dennisck…",FALSE,0,NA,2020-06-01 12:30:03,FALSE,NA,"1267433227695853571",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mb1qevVyv3jXyBs",1,TRUE,FALSE,NA,NA
"62","RT @rajamaka: @AmritaDhawan1 @smritiirani Congress should verify veracity of this poster with any of the Amethi citizen before fooling them…",FALSE,0,NA,2020-06-01 12:30:03,FALSE,NA,"1267433227486203905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BJP_for_MCGM",3,TRUE,FALSE,NA,NA
"63","RT @6591fd8b2f8446f: Honourable
@ashokgehlot51
@RahulGandhi
@SachinPilot
It is necessary to promote 'brain gain ' in education.
Principal_…",FALSE,0,NA,2020-06-01 12:30:03,FALSE,NA,"1267433227331031042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Payal86042291",4,TRUE,FALSE,NA,NA
"64","RT @SatishDewadwal: Even Children knows that Narendra Modi is a Failed Prime Minister. 
#StepDownModi
#StepDownModi @PMOIndia @narendramodi…",FALSE,0,NA,2020-06-01 12:29:59,FALSE,NA,"1267433207772872704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aliraza19940",2,TRUE,FALSE,NA,NA
"65","RT @imithunpaul: Who, you want to see as a PM in 2024?

@narendramodi : then like

@RahulGandhi : then Re-Tweet

Any other : Make comment…",FALSE,0,NA,2020-06-01 12:29:58,FALSE,NA,"1267433203834466305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kunal34282378",8,TRUE,FALSE,NA,NA
"66","RT @Smita4rmdHeart: Let’s prepare Birthday Cards for @RahulGandhi 
On 19th June, hold a placard with a message and a birthday wish, take a…",FALSE,0,NA,2020-06-01 12:29:56,FALSE,NA,"1267433197056356352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kattarAtheist",159,TRUE,FALSE,NA,NA
"67","RT @HariSin26192277: #<U+092A><U+0926><U+094B><U+0928><U+094D><U+0928><U+0924><U+093F>_<U+0905><U+0928><U+0941><U+092A><U+093E><U+0924>_<U+0928><U+0939><U+0940><U+0902>_<U+092C><U+0926><U+0932><U+0947><U+0902>Hono.
@ashokgehlot51
@RahulGandhi
@SachinPilot
It is necessary to promote 'brain gain ' in…",FALSE,0,NA,2020-06-01 12:29:54,FALSE,NA,"1267433187346714626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Payal86042291",5,TRUE,FALSE,NA,NA
"68","RT @GilaniTufail: I was just scrolling my Twitter wall and I found that people Made up their mind to make Shree @RahulGandhi next PM of Ind…",FALSE,0,NA,2020-06-01 12:29:54,FALSE,NA,"1267433186478354434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muzaffar2017",12,TRUE,FALSE,NA,NA
"69","RT @rakeshgilla: #<U+090F><U+0915>_<U+0939><U+0940>_<U+092E><U+093E><U+0901><U+0917>_cbi we want justice
Public wants fare investigation 
@RajCMO
@ChuruPolice
@zeerajasthan_
@1stIndiaNews
@indiat…",FALSE,0,NA,2020-06-01 12:29:40,FALSE,NA,"1267433128328597504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VikasBis2929",35,TRUE,FALSE,NA,NA
"70","@anjilikkan @RahulGandhi @rohanrgupta Absolutely",FALSE,1,"anjilikkan",2020-06-01 12:29:35,FALSE,"1267130939194216448","1267433109361958912","776842634056773632","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","philpjg",0,FALSE,FALSE,NA,NA
